timestamp,robot2_j1_desired_pos,robot2_j1_desired_vel,robot2_j1_actual_pos,robot2_j1_actual_vel,robot2_j1_error_pos,robot2_j1_error_vel,robot2_j2_desired_pos,robot2_j2_desired_vel,robot2_j2_actual_pos,robot2_j2_actual_vel,robot2_j2_error_pos,robot2_j2_error_vel,robot2_j3_desired_pos,robot2_j3_desired_vel,robot2_j3_actual_pos,robot2_j3_actual_vel,robot2_j3_error_pos,robot2_j3_error_vel,robot2_j4_desired_pos,robot2_j4_desired_vel,robot2_j4_actual_pos,robot2_j4_actual_vel,robot2_j4_error_pos,robot2_j4_error_vel,robot2_j5_desired_pos,robot2_j5_desired_vel,robot2_j5_actual_pos,robot2_j5_actual_vel,robot2_j5_error_pos,robot2_j5_error_vel,robot2_j6_desired_pos,robot2_j6_desired_vel,robot2_j6_actual_pos,robot2_j6_actual_vel,robot2_j6_error_pos,robot2_j6_error_vel,
10.8371,3.99931e-05,1.28781e-06,3.99315e-05,-0.000163949,6.16027e-08,0.000165237,-1.42251,-0.0247065,-1.4225,-0.0119867,-1.27062e-05,-0.0127199,-1.47977,0.239408,-1.48001,-0.000110078,0.000239383,0.239518,-0.038318,-0.248621,-0.0380693,0.00012484,-0.000248606,-0.248746,1.56571,-0.253322,1.56596,0.000280735,-0.00025346,-0.253603,-6.33487e-05,5.67104e-06,-6.30557e-05,0.000297589,-2.92953e-07,-0.000291918,
10.8781,4.00198e-05,1.38633e-06,3.99596e-05,-0.00016245,6.0259e-08,0.000163836,-1.42301,-0.0252428,-1.423,-0.0119939,-1.32351e-05,-0.0132489,-1.47493,0.244718,-1.47518,-0.000110158,0.000244691,0.244828,-0.0433454,-0.254136,-0.0430912,0.00012613,-0.00025412,-0.254262,1.56059,-0.258941,1.56085,0.000282911,-0.000259079,-0.259224,-6.3237e-05,5.4953e-06,-6.29451e-05,0.000296435,-2.91973e-07,-0.00029094,
10.9182,4.00485e-05,1.48567e-06,3.99896e-05,-0.000160913,5.8884e-08,0.000162399,-1.42352,-0.0258822,-1.42351,-0.0120008,-1.38625e-05,-0.0138814,-1.46998,0.25102,-1.47023,-0.000110235,0.000250945,0.25113,-0.0484902,-0.26068,-0.0482296,0.000127437,-0.000260616,-0.260808,1.55535,-0.26561,1.55561,0.00028513,-0.000265699,-0.265895,-6.31286e-05,5.36254e-06,-6.28377e-05,0.000295253,-2.90924e-07,-0.00028989,
10.9586,4.00793e-05,1.58892e-06,4.00218e-05,-0.000159325,5.74662e-08,0.000160914,-1.42405,-0.0268341,-1.42403,-0.0120075,-1.47971e-05,-0.0148266,-1.46487,0.26033,-1.46513,-0.000110311,0.000260154,0.260441,-0.0537933,-0.270349,-0.0535231,0.000128768,-0.00027018,-0.270478,1.54994,-0.275461,1.55022,0.000287408,-0.000275445,-0.275749,-6.30217e-05,5.35389e-06,-6.2732e-05,0.000294034,-2.89716e-07,-0.00028868,
10.9998,4.01121e-05,1.69994e-06,4.00562e-05,-0.000157657,5.59813e-08,0.000159357,-1.4246,-0.0283455,-1.42458,-0.012014,-1.62847e-05,-0.0163315,-1.45953,0.275028,-1.4598,-0.000110384,0.000274685,0.275138,-0.0593414,-0.285612,-0.0590561,0.000130142,-0.000285272,-0.285743,1.54429,-0.291013,1.54458,0.00028978,-0.000290823,-0.291303,-6.2913e-05,5.56428e-06,-6.26247e-05,0.000292759,-2.88234e-07,-0.000287195,
11.0421,4.01478e-05,1.89693e-06,4.00934e-05,-0.000155848,5.44707e-08,0.000157745,-1.42519,-0.0316273,-1.42517,-0.0120204,-1.94955e-05,-0.019607,-1.45375,0.306871,-1.45406,-0.000110457,0.0003059,0.306981,-0.065337,-0.318681,-0.0650193,0.000131597,-0.000317689,-0.318812,1.53818,-0.324706,1.53851,0.000292325,-0.000323854,-0.324999,-6.27962e-05,6.20777e-06,-6.251e-05,0.000291385,-2.86222e-07,-0.000285177,
11.0825,4.01887e-05,2.19096e-06,4.01358e-05,-0.000153762,5.28123e-08,0.000155953,-1.42587,-0.0365297,-1.42585,-0.0120267,-2.4378e-05,-0.0245029,-1.44715,0.354437,-1.4475,-0.000110531,0.000353335,0.354547,-0.0721963,-0.368077,-0.0718294,0.000133227,-0.000366951,-0.36821,1.53119,-0.375037,1.53157,0.000295214,-0.000374049,-0.375332,-6.26626e-05,7.17e-06,-6.23789e-05,0.000289814,-2.8368e-07,-0.000282644,
11.1239,4.02353e-05,2.46473e-06,4.01845e-05,-0.000151373,5.0833e-08,0.000153837,-1.42665,-0.0410942,-1.42662,-0.0120333,-2.89614e-05,-0.0290609,-1.4396,0.398725,-1.44,-0.00011061,0.000397871,0.398835,-0.0800355,-0.41407,-0.0796223,0.000135071,-0.000413203,-0.414205,1.5232,-0.421899,1.52363,0.000298502,-0.000421177,-0.422198,-6.25099e-05,8.06592e-06,-6.22289e-05,0.000288017,-2.8097e-07,-0.000279951,
11.164,4.02867e-05,2.651e-06,4.02381e-05,-0.000148741,4.85181e-08,0.000151392,-1.42751,-0.0441997,-1.42748,-0.0120397,-3.21038e-05,-0.03216,-1.4313,0.428857,-1.43172,-0.000110688,0.000428423,0.428968,-0.0886592,-0.445362,-0.0882143,0.00013708,-0.000444933,-0.445499,1.51442,-0.453783,1.51487,0.000302109,-0.000453509,-0.454085,-6.23419e-05,8.67547e-06,-6.20635e-05,0.000286034,-2.7836e-07,-0.000277359,
11.2047,4.03407e-05,2.73352e-06,4.02947e-05,-0.00014597,4.59481e-08,0.000148704,-1.42841,-0.0455757,-1.42837,-0.0120456,-3.35137e-05,-0.03353,-1.42256,0.442207,-1.423,-0.000110763,0.000442159,0.442318,-0.0977319,-0.459226,-0.0972727,0.00013917,-0.0004592,-0.459365,1.50517,-0.467909,1.50564,0.000305889,-0.000468047,-0.468215,-6.21651e-05,8.94554e-06,-6.18892e-05,0.000283944,-2.75985e-07,-0.000274999,
11.2453,4.03955e-05,2.74708e-06,4.03523e-05,-0.000143149,4.32535e-08,0.000145896,-1.42932,-0.0458017,-1.42929,-0.0120505,-3.37498e-05,-0.0337512,-1.41368,0.4444,-1.41413,-0.000110828,0.000444498,0.444511,-0.106949,-0.461503,-0.106487,0.000141261,-0.000461631,-0.461644,1.49578,-0.470229,1.49625,0.000309708,-0.000470525,-0.470539,-6.19856e-05,8.9899e-06,-6.17118e-05,0.000281819,-2.73808e-07,-0.000272829,
11.2858,4.04506e-05,2.77744e-06,4.04101e-05,-0.000140304,4.05713e-08,0.000143081,-1.43024,-0.0463079,-1.43021,-0.0120542,-3.42214e-05,-0.0342538,-1.40477,0.449312,-1.40522,-0.000110881,0.000449109,0.449423,-0.116209,-0.466604,-0.115742,0.000143317,-0.000466421,-0.466747,1.48635,-0.475427,1.48682,0.000313514,-0.000475408,-0.47574,-6.18052e-05,9.08927e-06,-6.15336e-05,0.000279684,-2.71576e-07,-0.000270595,
11.3265,4.05074e-05,2.90525e-06,4.04694e-05,-0.000137357,3.79351e-08,0.000140263,-1.43119,-0.0484389,-1.43115,-0.0120565,-3.63198e-05,-0.0363824,-1.39559,0.469988,-1.39606,-0.000110921,0.000469492,0.470099,-0.125738,-0.488076,-0.125251,0.000145375,-0.00048759,-0.488221,1.47664,-0.497305,1.47713,0.000317387,-0.000496979,-0.497622,-6.16196e-05,9.50753e-06,-6.13506e-05,0.000277492,-2.68965e-07,-0.000267984,
11.3671,4.0567e-05,3.05827e-06,4.05318e-05,-0.000134239,3.51732e-08,0.000137297,-1.43218,-0.0509901,-1.43214,-0.0120574,-3.88707e-05,-0.0389328,-1.38594,0.494743,-1.38644,-0.000110948,0.000494251,0.494853,-0.135757,-0.513783,-0.135244,0.000147484,-0.000513305,-0.51393,1.46643,-0.523498,1.46695,0.000321417,-0.000523182,-0.523819,-6.14244e-05,1.00083e-05,-6.11583e-05,0.00027519,-2.66154e-07,-0.000265181,
11.4077,4.06296e-05,3.19308e-06,4.05973e-05,-0.00013095,3.22343e-08,0.000134143,-1.43323,-0.0532379,-1.43318,-0.0120568,-4.11313e-05,-0.0411811,-1.37582,0.516552,-1.37634,-0.000110961,0.00051618,0.516663,-0.146268,-0.536431,-0.145732,0.000149644,-0.00053608,-0.536581,1.45572,-0.546574,1.45627,0.000325602,-0.000546389,-0.5469,-6.12197e-05,1.04495e-05,-6.09564e-05,0.000272776,-2.63289e-07,-0.000262326,
11.4484,4.06945e-05,3.29571e-06,4.06654e-05,-0.000127518,2.91268e-08,0.000130814,-1.43431,-0.054949,-1.43427,-0.0120546,-4.28572e-05,-0.0428944,-1.36532,0.533154,-1.36585,-0.00011096,0.000532904,0.533265,-0.157178,-0.553672,-0.156624,0.000151829,-0.00055345,-0.553824,1.4446,-0.564141,1.44517,0.000329899,-0.00056409,-0.564471,-6.10072e-05,1.07853e-05,-6.07467e-05,0.000270272,-2.6044e-07,-0.000259487,
11.4891,4.07613e-05,3.37965e-06,4.07354e-05,-0.00012397,2.58947e-08,0.00012735,-1.43542,-0.0563485,-1.43538,-0.0120506,-4.42622e-05,-0.0442979,-1.35452,0.546733,-1.35506,-0.000110941,0.000546497,0.546844,-0.168393,-0.567774,-0.167825,0.000154012,-0.000567568,-0.567928,1.43318,-0.57851,1.43376,0.000334264,-0.000578478,-0.578844,-6.07887e-05,1.106e-05,-6.05311e-05,0.000267701,-2.57588e-07,-0.000256641,
11.5297,4.08299e-05,3.49296e-06,4.08072e-05,-0.000120304,2.26017e-08,0.000123797,-1.43656,-0.0582377,-1.43652,-0.0120445,-4.612e-05,-0.0461932,-1.34342,0.565064,-1.34399,-0.000110903,0.000564464,0.565175,-0.179915,-0.58681,-0.179329,0.000156183,-0.000586228,-0.586966,1.42144,-0.597906,1.42203,0.000338685,-0.000597493,-0.598245,-6.05643e-05,1.14308e-05,-6.03097e-05,0.000265066,-2.54582e-07,-0.000253635,
11.5697,4.09018e-05,3.70472e-06,4.08825e-05,-0.00011643,1.92769e-08,0.000120135,-1.43776,-0.0617684,-1.43771,-0.012036,-4.96464e-05,-0.0497323,-1.33178,0.59932,-1.33238,-0.000110841,0.000598597,0.599431,-0.192,-0.622385,-0.191379,0.000158374,-0.000621678,-0.622543,1.40912,-0.634154,1.40976,0.000343245,-0.000633615,-0.634497,-6.03288e-05,1.21238e-05,-6.00777e-05,0.000262312,-2.51128e-07,-0.000250188,
11.6109,4.09775e-05,3.84832e-06,4.09619e-05,-0.000112316,1.56423e-08,0.000116165,-1.43903,-0.0641625,-1.43897,-0.0120249,-5.2108e-05,-0.0521376,-1.31953,0.62255,-1.32015,-0.000110755,0.000622373,0.622661,-0.204728,-0.646509,-0.204082,0.000160602,-0.000646371,-0.646669,1.39615,-0.658734,1.39681,0.00034797,-0.000658777,-0.659082,-6.00809e-05,1.25937e-05,-5.98332e-05,0.000259416,-2.47743e-07,-0.000246822,
11.6515,4.10547e-05,3.83943e-06,4.1043e-05,-0.0001081,1.16969e-08,0.000111939,-1.44031,-0.0640143,-1.44026,-0.0120114,-5.20331e-05,-0.0520029,-1.30705,0.621112,-1.30767,-0.000110646,0.000621515,0.621223,-0.217684,-0.645015,-0.217039,0.000162794,-0.000645482,-0.645178,1.38295,-0.657212,1.38361,0.000352706,-0.000657874,-0.657564,-5.98285e-05,1.25647e-05,-5.95837e-05,0.000256471,-2.44813e-07,-0.000243907,
11.6915,4.11306e-05,3.75088e-06,4.11229e-05,-0.000103923,7.67045e-09,0.000107673,-1.44158,-0.0625379,-1.44153,-0.0119958,-5.057e-05,-0.0505421,-1.29478,0.606787,-1.29538,-0.000110516,0.000607168,0.606897,-0.230434,-0.630139,-0.229803,0.000164868,-0.000630585,-0.630304,1.36996,-0.642054,1.37061,0.000357286,-0.000642698,-0.642411,-5.95802e-05,1.22749e-05,-5.9338e-05,0.00025358,-2.42212e-07,-0.000241305,
11.732,4.12054e-05,3.73888e-06,4.12016e-05,-9.9777e-05,3.79531e-09,0.000103516,-1.44283,-0.0623378,-1.44278,-0.0119781,-5.03596e-05,-0.0503597,-1.28267,0.604846,-1.28328,-0.000110366,0.000604956,0.604956,-0.243001,-0.628123,-0.242373,0.000166818,-0.00062829,-0.62829,1.35716,-0.64,1.3578,0.000361702,-0.000640362,-0.640362,-5.93354e-05,1.22356e-05,-5.90959e-05,0.000250744,-2.39419e-07,-0.000238509,
11.7727,4.12801e-05,3.73888e-06,4.12802e-05,-9.55978e-05,-8.3785e-11,9.93367e-05,-1.44407,-0.0623378,-1.44402,-0.0119582,-5.03796e-05,-0.0503796,-1.27058,0.604846,-1.27118,-0.000110193,0.000604956,0.604956,-0.255563,-0.628123,-0.254935,0.000168677,-0.000628292,-0.628292,1.34436,-0.64,1.345,0.000366019,-0.000640366,-0.640366,-5.90907e-05,1.22356e-05,-5.88541e-05,0.000247922,-2.36596e-07,-0.000235686,
11.8133,4.13549e-05,3.73888e-06,4.13589e-05,-9.13873e-05,-3.98466e-09,9.51262e-05,-1.44532,-0.0623378,-1.44527,-0.0119361,-5.04017e-05,-0.0504017,-1.25848,0.604846,-1.25908,-0.000109998,0.000604956,0.604956,-0.268126,-0.628123,-0.267498,0.000170445,-0.000628293,-0.628293,1.33156,-0.64,1.3322,0.000370238,-0.00064037,-0.64037,-5.88459e-05,1.22356e-05,-5.86122e-05,0.000245113,-2.33785e-07,-0.000232877,
11.8539,4.14297e-05,3.73888e-06,4.14376e-05,-8.71452e-05,-7.9077e-09,9.08841e-05,-1.44657,-0.0623378,-1.44652,-0.0119117,-5.04261e-05,-0.0504261,-1.24638,0.604846,-1.24699,-0.000109781,0.000604955,0.604955,-0.280688,-0.628123,-0.28006,0.000172124,-0.000628295,-0.628295,1.31876,-0.64,1.3194,0.000374355,-0.000640374,-0.640374,-5.86012e-05,1.22356e-05,-5.83702e-05,0.000242318,-2.30989e-07,-0.000230082,
11.8951,4.15045e-05,3.73888e-06,4.15163e-05,-8.28716e-05,-1.18529e-08,8.66105e-05,-1.44781,-0.0623378,-1.44776,-0.0118851,-5.04527e-05,-0.0504527,-1.23429,0.604846,-1.23489,-0.000109542,0.000604955,0.604955,-0.293251,-0.628123,-0.292623,0.000173712,-0.000628297,-0.628297,1.30596,-0.64,1.3066,0.000378367,-0.000640378,-0.640378,-5.83565e-05,1.22356e-05,-5.81283e-05,0.000239537,-2.28208e-07,-0.000227302,
11.9358,4.15793e-05,3.73888e-06,4.15951e-05,-7.85668e-05,-1.58201e-08,8.23056e-05,-1.44906,-0.0623378,-1.44901,-0.0118563,-5.04815e-05,-0.0504815,-1.22219,0.604846,-1.22279,-0.000109281,0.000604955,0.604955,-0.305813,-0.628123,-0.305185,0.000175209,-0.000628298,-0.628298,1.29316,-0.64,1.2938,0.000382268,-0.000640382,-0.640382,-5.81118e-05,1.22356e-05,-5.78864e-05,0.000236774,-2.25444e-07,-0.000224538,
11.9758,4.1654e-05,3.73888e-06,4.16738e-05,-7.42309e-05,-1.98091e-08,7.79698e-05,-1.45031,-0.0623378,-1.45026,-0.0118253,-5.05125e-05,-0.0505125,-1.21009,0.604846,-1.2107,-0.000108999,0.000604955,0.604955,-0.318376,-0.628123,-0.317747,0.000176614,-0.0006283,-0.6283,1.28036,-0.64,1.281,0.000386057,-0.000640386,-0.640386,-5.78671e-05,1.22356e-05,-5.76444e-05,0.000234027,-2.22698e-07,-0.000221792,
12.0165,4.17288e-05,3.73888e-06,4.17526e-05,-6.98643e-05,-2.38195e-08,7.36032e-05,-1.45155,-0.0623378,-1.4515,-0.0117922,-5.05456e-05,-0.0505456,-1.198,0.604846,-1.1986,-0.000108695,0.000604954,0.604954,-0.330938,-0.628123,-0.33031,0.000177928,-0.000628301,-0.628301,1.26756,-0.64,1.2682,0.000389729,-0.00064039,-0.64039,-5.76224e-05,1.22356e-05,-5.74024e-05,0.000231299,-2.19971e-07,-0.000219064,
12.0567,4.18036e-05,3.73888e-06,4.18314e-05,-6.54676e-05,-2.7851e-08,6.92065e-05,-1.4528,-0.0623378,-1.45275,-0.0117569,-5.05809e-05,-0.050581,-1.1859,0.604846,-1.1865,-0.00010837,0.000604954,0.604954,-0.343501,-0.628123,-0.342872,0.000179148,-0.000628302,-0.628302,1.25476,-0.64,1.2554,0.000393281,-0.000640393,-0.640393,-5.73777e-05,1.22356e-05,-5.71604e-05,0.000228591,-2.17265e-07,-0.000216356,
12.0995,4.18784e-05,3.73888e-06,4.19103e-05,-6.10412e-05,-3.19031e-08,6.47801e-05,-1.45405,-0.0623378,-1.454,-0.0117194,-5.06184e-05,-0.0506184,-1.1738,0.604846,-1.17441,-0.000108023,0.000604954,0.604954,-0.356063,-0.628123,-0.355435,0.000180277,-0.000628303,-0.628303,1.24196,-0.64,1.2426,0.000396708,-0.000640397,-0.640397,-5.7133e-05,1.22356e-05,-5.69184e-05,0.000225904,-2.14579e-07,-0.000213669,
12.1395,4.19531e-05,3.73888e-06,4.19891e-05,-5.65858e-05,-3.59751e-08,6.03246e-05,-1.45529,-0.0623378,-1.45524,-0.0116797,-5.0658e-05,-0.0506581,-1.1617,0.604846,-1.16231,-0.000107656,0.000604953,0.604953,-0.368626,-0.628123,-0.367997,0.000181311,-0.000628304,-0.628304,1.22916,-0.64,1.2298,0.000400006,-0.0006404,-0.6404,-5.68882e-05,1.22356e-05,-5.66763e-05,0.00022324,-2.11917e-07,-0.000211004,
12.1802,4.20279e-05,3.73888e-06,4.2068e-05,-5.2102e-05,-4.00664e-08,5.58409e-05,-1.45654,-0.0623378,-1.45649,-0.011638,-5.06998e-05,-0.0506998,-1.14961,0.604846,-1.15021,-0.000107267,0.000604953,0.604953,-0.381188,-0.628123,-0.38056,0.000182253,-0.000628305,-0.628305,1.21636,-0.64,1.217,0.000403173,-0.000640403,-0.640403,-5.66435e-05,1.22356e-05,-5.64343e-05,0.000220598,-2.09278e-07,-0.000208363,
12.2207,4.21027e-05,3.73888e-06,4.21469e-05,-4.75908e-05,-4.41762e-08,5.13296e-05,-1.45779,-0.0623378,-1.45774,-0.0115941,-5.07437e-05,-0.0507437,-1.13751,0.604846,-1.13812,-0.000106858,0.000604952,0.604952,-0.39375,-0.628123,-0.393122,0.0001831,-0.000628306,-0.628306,1.20356,-0.64,1.2042,0.000406204,-0.000640406,-0.640406,-5.63988e-05,1.22356e-05,-5.61922e-05,0.000217982,-2.06665e-07,-0.000205746,
12.2613,4.21775e-05,3.73888e-06,4.22258e-05,-4.3053e-05,-4.83036e-08,4.67918e-05,-1.45903,-0.0623378,-1.45898,-0.0115481,-5.07897e-05,-0.0507897,-1.12541,0.604846,-1.12602,-0.000106427,0.000604952,0.604952,-0.406313,-0.628123,-0.405685,0.000183853,-0.000628307,-0.628307,1.19076,-0.64,1.1914,0.000409096,-0.000640409,-0.640409,-5.61541e-05,1.22356e-05,-5.595e-05,0.000215391,-2.04078e-07,-0.000203156,
12.3018,4.22523e-05,3.73888e-06,4.23047e-05,-3.84896e-05,-5.24476e-08,4.22285e-05,-1.46028,-0.0623378,-1.46023,-0.0115001,-5.08377e-05,-0.0508377,-1.11332,0.604846,-1.11392,-0.000105976,0.000604952,0.604952,-0.418875,-0.628123,-0.418247,0.000184511,-0.000628307,-0.628307,1.17796,-0.64,1.1786,0.000411843,-0.000640412,-0.640412,-5.59094e-05,1.22356e-05,-5.57079e-05,0.000212828,-2.01519e-07,-0.000200592,
12.3424,4.2327e-05,3.73888e-06,4.23836e-05,-3.39018e-05,-5.66071e-08,3.76406e-05,-1.46153,-0.0623378,-1.46148,-0.0114499,-5.08879e-05,-0.0508879,-1.10122,0.604846,-1.10183,-0.000105505,0.000604951,0.604951,-0.431438,-0.628123,-0.43081,0.000185074,-0.000628308,-0.628308,1.16516,-0.64,1.1658,0.000414444,-0.000640414,-0.640414,-5.56647e-05,1.22356e-05,-5.54657e-05,0.000210294,-1.9899e-07,-0.000198058,
12.3836,4.24018e-05,3.73888e-06,4.24626e-05,-2.92907e-05,-6.0781e-08,3.30296e-05,-1.46277,-0.0623378,-1.46272,-0.0113977,-5.09401e-05,-0.0509401,-1.08912,0.604846,-1.08973,-0.000105013,0.000604951,0.604951,-0.444,-0.628123,-0.443372,0.000185542,-0.000628308,-0.628308,1.15236,-0.64,1.153,0.000416893,-0.000640417,-0.640417,-5.542e-05,1.22356e-05,-5.52235e-05,0.000207789,-1.96491e-07,-0.000195554,
12.4237,4.24766e-05,3.73888e-06,4.25416e-05,-2.46578e-05,-6.4968e-08,2.83967e-05,-1.46402,-0.0623378,-1.46397,-0.0113434,-5.09944e-05,-0.0509944,-1.07703,0.604846,-1.07763,-0.000104502,0.00060495,0.60495,-0.456563,-0.628123,-0.455934,0.000185915,-0.000628309,-0.628309,1.13956,-0.64,1.1402,0.000419188,-0.000640419,-0.640419,-5.51753e-05,1.22356e-05,-5.49812e-05,0.000205316,-1.94024e-07,-0.000193081,
12.4644,4.25514e-05,3.73888e-06,4.26205e-05,-2.00044e-05,-6.91666e-08,2.37433e-05,-1.46527,-0.0623378,-1.46522,-0.0112871,-5.10507e-05,-0.0510507,-1.06493,0.604846,-1.06553,-0.00010397,0.00060495,0.60495,-0.469125,-0.628123,-0.468497,0.000186192,-0.000628309,-0.628309,1.12676,-0.64,1.1274,0.000421323,-0.000640421,-0.640421,-5.49305e-05,1.22356e-05,-5.4739e-05,0.000202876,-1.9159e-07,-0.00019064,
12.5049,4.26261e-05,3.73888e-06,4.26995e-05,-1.53322e-05,-7.33754e-08,1.9071e-05,-1.46651,-0.0623378,-1.46646,-0.0112287,-5.11091e-05,-0.0511091,-1.05283,0.604846,-1.05344,-0.000103418,0.000604949,0.604949,-0.481688,-0.628123,-0.481059,0.000186374,-0.000628309,-0.628309,1.11396,-0.64,1.1146,0.000423296,-0.000640423,-0.640423,-5.46858e-05,1.22356e-05,-5.44966e-05,0.00020047,-1.89191e-07,-0.000188234,
12.5455,4.27009e-05,3.73888e-06,4.27785e-05,-1.06427e-05,-7.75926e-08,1.43815e-05,-1.46776,-0.0623378,-1.46771,-0.0111684,-5.11694e-05,-0.0511694,-1.04074,0.604846,-1.04134,-0.000102847,0.000604948,0.604948,-0.49425,-0.628123,-0.493622,0.000186459,-0.000628309,-0.628309,1.10116,-0.64,1.1018,0.000425103,-0.000640425,-0.640425,-5.44411e-05,1.22356e-05,-5.42543e-05,0.000198099,-1.86827e-07,-0.000185863,
12.5861,4.27757e-05,3.73888e-06,4.28575e-05,-5.93772e-06,-8.18166e-08,9.67659e-06,-1.46901,-0.0623378,-1.46896,-0.011106,-5.12318e-05,-0.0512318,-1.02864,0.604846,-1.02924,-0.000102256,0.000604948,0.604948,-0.506813,-0.628123,-0.506184,0.000186448,-0.000628309,-0.628309,1.08836,-0.64,1.089,0.000426739,-0.000640427,-0.640427,-5.41964e-05,1.22356e-05,-5.40119e-05,0.000195765,-1.84501e-07,-0.000183529,
12.6273,4.28505e-05,3.73888e-06,4.29365e-05,-1.21926e-06,-8.60454e-08,4.95814e-06,-1.47025,-0.0623378,-1.4702,-0.0110417,-5.12961e-05,-0.0512961,-1.01654,0.604846,-1.01715,-0.000101647,0.000604947,0.604947,-0.519375,-0.628123,-0.518747,0.000186341,-0.000628309,-0.628309,1.07556,-0.64,1.0762,0.000428203,-0.000640428,-0.640428,-5.39517e-05,1.22356e-05,-5.37695e-05,0.000193469,-1.82214e-07,-0.000181233,
12.669,4.29252e-05,3.73888e-06,4.30155e-05,3.51068e-06,-9.02772e-08,2.28199e-07,-1.4715,-0.0623378,-1.47145,-0.0109753,-5.13625e-05,-0.0513625,-1.00444,0.604846,-1.00505,-0.000101018,0.000604947,0.604947,-0.531938,-0.628123,-0.531309,0.000186138,-0.000628309,-0.628309,1.06276,-0.64,1.0634,0.000429489,-0.000640429,-0.640429,-5.3707e-05,1.22356e-05,-5.3527e-05,0.000191213,-1.79966e-07,-0.000178977,
12.7095,4.3e-05,3.73888e-06,4.30945e-05,8.24991e-06,-9.45096e-08,-4.51104e-06,-1.47275,-0.0623378,-1.4727,-0.0109071,-5.14307e-05,-0.0514307,-0.992348,0.604846,-0.992953,-0.00010037,0.000604946,0.604946,-0.5445,-0.628123,-0.543872,0.000185838,-0.000628309,-0.628309,1.04996,-0.64,1.0506,0.000430594,-0.000640431,-0.640431,-5.34623e-05,1.22356e-05,-5.32845e-05,0.000188997,-1.7776e-07,-0.000176761,
12.7518,4.30748e-05,3.73888e-06,4.31735e-05,1.29961e-05,-9.87405e-08,-9.25725e-06,-1.47399,-0.0623378,-1.47394,-0.0108368,-5.15009e-05,-0.051501,-0.980251,0.604846,-0.980856,-9.97035e-05,0.000604945,0.604945,-0.557062,-0.628123,-0.556434,0.000185442,-0.000628308,-0.628308,1.03716,-0.64,1.0378,0.000431515,-0.000640432,-0.640432,-5.32176e-05,1.22356e-05,-5.3042e-05,0.000186823,-1.75596e-07,-0.000174587,
12.7925,4.31496e-05,3.73888e-06,4.32525e-05,1.77469e-05,-1.02967e-07,-1.4008e-05,-1.47524,-0.0623378,-1.47519,-0.0107647,-5.15731e-05,-0.0515731,-0.968154,0.604846,-0.968759,-9.90186e-05,0.000604945,0.604945,-0.569625,-0.628123,-0.568997,0.00018495,-0.000628308,-0.628308,1.02436,-0.64,1.025,0.00043225,-0.000640432,-0.640432,-5.29729e-05,1.22356e-05,-5.27994e-05,0.000184692,-1.73475e-07,-0.000172457,
12.8337,4.32244e-05,3.73888e-06,4.33315e-05,2.24997e-05,-1.07188e-07,-1.87608e-05,-1.47649,-0.0623378,-1.47644,-0.0106906,-5.16472e-05,-0.0516472,-0.956057,0.604846,-0.956662,-9.83155e-05,0.000604944,0.604944,-0.582187,-0.628123,-0.581559,0.000184362,-0.000628307,-0.628307,1.01156,-0.64,1.0122,0.000432793,-0.000640433,-0.640433,-5.27281e-05,1.22356e-05,-5.25567e-05,0.000182606,-1.71399e-07,-0.00017037,
12.8747,4.32991e-05,3.73888e-06,4.34105e-05,2.72517e-05,-1.114e-07,-2.35129e-05,-1.47773,-0.0623378,-1.47768,-0.0106147,-5.17231e-05,-0.0517231,-0.94396,0.604846,-0.944565,-9.75943e-05,0.000604943,0.604943,-0.59475,-0.628123,-0.594122,0.000183678,-0.000628307,-0.628307,0.998758,-0.64,0.999398,0.000433144,-0.000640433,-0.640433,-5.24834e-05,1.22356e-05,-5.23141e-05,0.000180565,-1.69369e-07,-0.000168329,
12.9165,4.33739e-05,3.73888e-06,4.34895e-05,3.2e-05,-1.15599e-07,-2.82611e-05,-1.47898,-0.0623378,-1.47893,-0.0105368,-5.18009e-05,-0.051801,-0.931863,0.604846,-0.932468,-9.68553e-05,0.000604942,0.604942,-0.607312,-0.628123,-0.606684,0.000182898,-0.000628306,-0.628306,0.985958,-0.64,0.986598,0.000433298,-0.000640433,-0.640433,-5.22387e-05,1.22356e-05,-5.20713e-05,0.000178571,-1.67386e-07,-0.000166335,
12.957,4.34487e-05,3.73888e-06,4.35685e-05,3.67411e-05,-1.19783e-07,-3.30022e-05,-1.48023,-0.0623378,-1.48018,-0.0104571,-5.18807e-05,-0.0518807,-0.919766,0.604846,-0.920371,-9.60988e-05,0.000604942,0.604942,-0.619875,-0.628123,-0.619246,0.000182022,-0.000628305,-0.628305,0.973158,-0.64,0.973798,0.000433253,-0.000640433,-0.640433,-5.1994e-05,1.22356e-05,-5.18286e-05,0.000176624,-1.6545e-07,-0.000164388,
12.9988,4.35235e-05,3.73888e-06,4.36474e-05,4.14721e-05,-1.23949e-07,-3.77333e-05,-1.48147,-0.0623378,-1.48142,-0.0103756,-5.19622e-05,-0.0519622,-0.907669,0.604846,-0.908274,-9.53249e-05,0.000604941,0.604941,-0.632437,-0.628123,-0.631809,0.000181052,-0.000628304,-0.628304,0.960358,-0.64,0.960998,0.000433007,-0.000640433,-0.640433,-5.17493e-05,1.22356e-05,-5.15857e-05,0.000174725,-1.63563e-07,-0.000162489,
